id,target
53917,0.00899503
53918,0.2174571
53920,0.076368034
53922,0.022970283
53939,0.5353902
53940,0.7559201
53944,0.011348787
53946,0.11816281
53947,0.1256396
53952,0.290232
53957,0.034704763
53959,0.25527656
53964,0.17149517
53965,0.58892787
53966,0.0053502447
53969,0.6244232
53971,0.013584802
53972,0.47902238
53974,0.019796066
53975,0.0764962
53984,0.22937638
53985,0.97026324
53988,0.17327465
53993,0.8102479
53996,0.0069332323
53998,0.3491155
54002,0.34841436
54003,0.43914792
54004,0.071832806
54006,0.9729066
54008,0.90012145
54009,0.13495867
54011,0.27719066
54014,0.085544266
54015,0.7941581
54017,0.019804671
54021,0.026760872
54022,0.047853693
54023,0.06803796
54027,0.5665581
54030,0.04795336
54031,0.23475192
54032,0.9811055
54034,0.001514746
54035,0.06912483
54037,0.010997508
54040,0.10272537
54042,0.12125221
54043,0.008603143
54044,0.036556136
54047,0.96798253
54049,0.02017763
54051,0.051359117
54053,0.7978536
54056,0.025130363
54060,0.29022133
54061,0.26336157
54067,0.03266319
54070,0.5713029
54073,0.7089701
54077,0.960291
54080,0.7091701
54081,0.77557814
54082,0.00034421106
54088,0.05665425
54090,0.04413374
54096,0.019240351
54097,0.055537462
54101,0.098643705
54103,0.6416055
54106,0.9977246
54108,0.36060095
54111,0.41685516
54112,0.07903969
54116,0.39560384
54128,0.4013166
54131,0.043861095
54133,0.347261
54135,0.999064
54136,0.6116413
54138,0.62825817
54139,0.059620015
54140,0.7606099
54142,0.0523491
54143,0.917216
54145,0.12310853
54147,0.10588588
54148,0.020319961
54149,0.6755974
54152,0.0070736143
54160,0.074644886
54169,0.010294722
54170,0.021994168
54188,0.11958271
54189,0.07903499
54195,0.31175408
54197,0.33454034
54199,0.0047809863
54205,0.13622905
54207,0.15357901
54211,0.08051792
54216,0.7399642
54221,0.2834145
54224,0.005250845
54226,0.20289026
54229,0.06872741
54231,0.11004353
54236,0.18313935
54240,0.14654757
54243,0.71195084
54246,0.12434084
54248,0.52080184
54249,0.34754765
54250,0.13736458
54257,0.66806996
54259,0.6588355
54261,0.08820329
54262,0.20937735
54264,0.32981235
54265,0.06673309
54272,0.023669474
54273,0.047826774
54279,0.031816904
54283,0.16737789
54284,0.0028377909
54285,0.16541083
54286,0.006563441
54287,0.16911706
54289,0.049143758
54290,0.23154142
54291,0.82871723
54295,0.1805218
54297,0.40400568
54299,0.08839782
54300,0.33821988
54301,0.9045135
54303,0.04704456
54313,0.87385195
54315,0.32066175
54317,0.3184201
54322,0.95391136
54327,0.0807968
54328,0.055532046
54329,0.07652663
54332,0.006787726
54335,0.16478983
54336,0.021555614
54338,0.11532788
54339,0.09951411
54340,0.13475521
54348,0.015267099
54352,0.31357276
54354,0.014912231
54357,0.02138973
54358,0.073867574
54366,0.05884532
54367,0.020577585
54369,0.6507049
54372,0.88181293
54375,0.018586958
54376,0.15284553
54378,0.1184037
54381,0.052359704
54382,0.9856089
54390,0.18644457
54392,0.0121297985
54393,0.032835245
54396,0.13017792
54398,0.014091682
54400,0.097042665
54404,0.0804375
54405,0.8149943
54407,0.14094323
54408,0.026965903
54410,0.17331369
54411,0.48814124
54413,0.00020538254
54415,0.050133586
54421,0.0063086404
54425,0.7053511
54430,0.68635947
54433,0.5231287
54434,0.66260934
54436,0.4331145
54440,0.24433742
54442,0.12510239
54448,0.044971712
54449,0.13114306
54451,0.5389477
54454,0.12469926
54455,0.00938432
54456,0.49175188
54457,0.36618912
54459,0.15673013
54461,0.22370231
54466,0.00491065
54470,0.0010521375
54471,0.5266657
54472,0.23967984
54479,0.017372817
54481,0.041857503
54488,0.031483453
54493,0.01762765
54495,0.13610668
54496,0.02350184
54498,0.4862123
54499,0.038933355
54500,0.007427754
54503,0.020630242
54504,0.7385265
54507,0.03828495
54508,0.39157322
54510,0.03824835
54511,0.0023036967
54512,0.4637713
54513,0.81489426
54516,0.13795164
54520,0.42527932
54523,0.21155073
54524,0.99256647
54525,0.06809339
54526,0.054290503
54527,0.23312643
54528,0.09609593
54531,0.002417681
54537,0.5593213
54538,0.051213454
54541,0.9835163
54545,0.2859474
54554,0.033894747
54556,0.37347195
54559,0.918639
54560,0.5634042
54562,0.010736014
54567,0.17568965
54574,0.02249026
54577,0.0439085
54579,0.0118035665
54584,0.17979465
54590,0.8213087
54591,0.6352547
54592,0.9076089
54594,0.473373
54597,0.124422975
54598,0.04255863
54601,0.052079994
54603,0.8881976
54605,0.019547682
54612,0.0016395249
54613,0.259775
54614,0.2941876
54615,0.7548566
54616,0.027941331
54621,0.6643439
54622,0.09687516
54623,0.26736495
54625,0.112383544
54627,0.019656997
54628,0.22231953
54629,0.07951132
54632,0.036123246
54633,0.4795406
54635,0.0140465135
54640,0.027933883
54649,0.19885917
54652,0.15998597
54654,0.9851805
54655,0.030096794
54660,0.24180599
54661,0.14370073
54663,0.14545964
54664,0.96334875
54669,0.053424813
54673,0.1625044
54679,0.8495626
54681,0.13920914
54683,0.04976598
54684,0.42938593
54685,0.0045244806
54690,0.099348016
54691,0.45459035
54696,0.8274552
54698,0.049037155
54701,0.0014447606
54706,0.17845812
54708,0.016583672
54709,0.035842184
54712,0.057698082
54716,0.5935239
54724,0.2781465
54729,0.011366065
54730,0.4465431
54732,0.029206695
54736,0.0074736914
54737,0.08792438
54740,0.027594175
54741,0.016000053
54744,0.22906129
54747,0.002042652
54748,0.0016641787
54750,0.917864
54751,0.028671999
54754,0.030886792
54756,0.0068179145
54757,0.25014168
54761,0.08622631
54764,0.051126998
54767,0.0008447514
54769,0.16743279
54771,0.028641326
54773,0.98144215
54776,0.030580148
54777,0.0132981045
54780,0.7485766
54781,0.025082394
54783,0.034654092
54785,0.1070762
54789,0.03167575
54795,0.0642401
54798,0.02923693
54801,0.2272415
54803,0.04778395
54808,0.026811583
54810,0.14650607
54816,0.5133147
54817,0.16927406
54820,0.5616253
54824,0.040193092
54825,0.041591905
54828,0.26877883
54829,0.038162537
54832,0.0074551012
54834,0.06965569
54836,0.8154317
54837,0.05200871
54838,0.54898906
54840,0.1022706
54842,0.1366153
54843,0.11673724
54844,0.008404048
54845,0.05573316
54848,0.0031100626
54854,0.6995815
54860,0.018967165
54861,0.05563199
54864,0.2770911
54866,0.052081928
54867,0.73515534
54868,0.010343985
54871,0.270521
54883,0.97493005
54884,0.12694056
54885,0.39062786
54886,0.063332506
54888,0.09266226
54891,0.02878414
54892,0.026176639
54895,0.90923446
54902,0.09431627
54904,0.9859475
54914,0.75298077
54923,0.23582304
54932,0.7798875
54933,0.28896296
54934,0.040116124
54935,0.8155786
54937,0.01486691
54939,0.002038072
54940,0.17010437
54943,0.075876065
54944,0.043232787
54948,0.874788
54953,0.05392316
54954,0.09138333
54955,0.27616122
54956,0.15270394
54958,0.33322963
54961,0.105148025
54963,0.32935616
54966,0.0012360894
54968,0.9965223
54969,0.49028537
54970,0.31274608
54971,0.3659384
54972,0.021060225
54973,0.43479642
54974,0.012458669
54980,0.5959049
54988,0.08547722
54994,0.26210925
54997,0.007830923
55003,0.4166223
55004,0.052496176
55005,0.5772551
55006,0.22473373
55008,0.9813421
55012,0.06261886
55017,0.0061115013
55022,0.25627235
55027,0.0069742864
55028,0.0030688886
55029,0.36512446
55035,0.11743963
55036,0.14286797
55037,0.13453159
55038,0.46311462
55040,0.542605
55042,0.8962026
55043,0.064633675
55046,0.12655678
55047,0.31176105
55052,0.048582897
55056,0.09309922
55057,0.06669662
55064,0.007235531
55067,0.57572854
55069,0.20840366
55072,0.26563215
55073,0.30679116
55077,0.28638092
55079,0.9186708
55087,0.003889203
55088,0.8231186
55089,0.112547174
55092,0.3500107
55093,0.99813735
55094,0.22034094
55097,0.7536427
55099,0.015995655
55101,0.10167702
55102,0.8544107
55104,0.386571
55105,0.38884443
55109,0.058540642
55115,0.103081726
55116,0.31164473
55118,0.26263666
55122,0.13739172
55130,0.50032485
55131,0.8479437
55132,0.08990296
55133,0.38998127
55135,0.5955727
55136,0.1516565
55138,0.8332578
55143,0.2597351
55144,0.018885585
55145,0.021476597
55146,0.010565259
55148,0.2611325
55149,0.26214635
55151,0.5045076
55153,0.07827891
55154,0.13953403
55155,0.2774434
55157,0.7132237
55158,0.81195235
55163,0.0044224877
55164,0.082985684
55165,0.012363622
55168,0.03171111
55174,0.057981756
55175,0.96803635
55176,0.47709975
55179,0.07057483
55180,0.6823822
55185,0.56762266
55187,0.012887887
55190,0.100722596
55194,0.049548857
55195,0.087359264
55198,0.11010353
55208,0.19470659
55214,0.8121157
55217,0.6530362
55219,0.8108732
55227,0.8611982
55228,0.0025046282
55230,0.1294197
55233,0.056651816
55235,0.0035846767
55238,0.016016562
55239,0.068866685
55240,0.13373324
55245,0.6427324
55249,0.3715953
55250,0.011958496
55251,0.12394414
55253,0.4374146
55265,0.03747492
55271,0.028837223
55276,0.3960967
55281,0.32140684
55287,0.12382017
55293,0.0020210664
55294,0.3976428
55297,0.78443694
55298,0.027952705
55303,0.04767419
55306,0.4897304
55307,0.8895975
55309,0.34074467
55313,0.6880555
55318,0.21711196
55319,0.08505085
55320,0.350087
55321,0.3667478
55322,0.33667046
55324,0.7224836
55327,0.56537586
55328,0.7976931
55330,0.10208261
55339,0.28692186
55342,0.05391535
55347,0.1554203
55350,0.0014372447
55351,0.4856344
55353,0.025030117
55355,0.032264523
55358,0.078843266
55359,0.080048725
55360,0.33612734
55361,0.039181057
55363,0.120290145
55366,0.0054123644
55370,0.04071532
55372,0.07904553
55374,0.40934563
55375,0.76455224
55377,0.25752446
55378,0.007772133
55380,0.27560842
55383,0.058185194
55387,0.00085407
55390,0.99900997
55391,0.23629922
55393,0.112457186
55394,0.8430173
55396,0.46451154
55399,0.24013595
55401,0.13169374
55404,0.0062696175
55411,0.008129514
55413,0.0015819654
55416,0.19337806
55417,0.080002494
55418,0.15637682
55420,0.09705658
55423,0.094292216
55424,0.061223418
55428,0.36712128
55433,0.85362804
55434,0.2642678
55438,0.032894097
55440,0.04173761
55445,0.19053523
55447,0.1426577
55449,0.5573064
55450,0.07557986
55454,0.25511795
55455,0.008062305
55456,0.23013052
55458,0.011648228
55461,0.9960033
55463,0.8938088
55465,0.3057942
55466,0.20193262
55469,0.5378211
55472,0.2762947
55474,0.21794103
55476,0.20314223
55477,0.53598475
55482,0.78526884
55485,0.009354613
55488,0.012264867
55495,0.041926827
55496,0.16478008
55497,0.019592697
55501,0.035534315
55504,0.38466832
55506,0.14366426
55509,0.48968723
55513,0.88883907
55514,0.11823889
55516,0.39785436
55517,0.1558143
55519,0.9999187
55520,0.1110967
55534,0.45416692
55536,0.048584796
55538,0.32286808
55539,0.0023642515
55541,0.43204576
55542,0.1422559
55543,0.06451413
55548,0.59508413
55554,0.108383626
55556,0.0004974045
55557,0.08283168
55558,0.055818364
55559,0.16677918
55560,0.0022134865
55562,0.76564723
55565,0.14182742
55567,0.88497585
55570,0.4570756
55571,0.14645563
55573,0.040215306
55574,0.0322304
55577,0.3081511
55581,0.29338104
55584,0.30742177
55585,0.5714204
55587,0.03391282
55590,0.01410653
55591,0.04610768
55594,0.25097257
55600,0.97546536
55603,0.86917806
55604,0.03655841
55605,0.9003388
55609,0.95341104
55611,0.02086646
55614,0.4983993
55615,0.24665502
55622,0.11675799
55623,0.27384663
55625,0.018999858
55632,0.014027784
55633,0.014838974
55637,0.16863237
55641,0.25835964
55648,0.5071651
55651,0.6228967
55656,0.07007009
55657,0.06333361
55667,0.6411688
55669,0.11808613
55674,0.38785857
55676,0.3926154
55677,0.23040816
55678,0.41603082
55679,0.09009002
55681,0.26263893
55695,0.5399502
55696,0.006219595
55697,0.06889075
55698,0.00060260453
55702,0.012133073
55704,0.0109902555
55706,0.026764182
55709,0.07474782
55717,0.97161734
55721,0.010961206
55724,0.48467103
55725,0.03205309
55729,0.08930103
55731,0.056752075
55735,0.038957894
55747,0.03512405
55748,0.77432597
55751,0.04146269
55755,0.01997603
55757,0.33963796
55758,0.04397108
55759,0.10370642
55760,0.29262608
55763,0.911642
55764,0.07296729
55767,0.14069828
55768,0.0008237581
55770,0.024423914
55771,0.09477193
55774,0.6295882
55780,0.37437874
55781,0.05979679
55784,0.75461745
55790,0.45858362
55791,0.3591595
55797,0.64576364
55799,0.89654905
55800,0.078816585
55804,0.39032
55805,0.07657503
55807,0.2407244
55809,0.8581174
55814,0.17360696
55819,0.020938938
55820,0.9871939
55822,0.046174355
55827,0.91726875
55828,0.080927655
55830,0.3807882
55838,0.02372915
55844,0.34455454
55845,0.15210664
55847,0.031086788
55850,0.5034864
55853,0.531444
55854,0.5468393
55855,0.027255755
55858,0.013106355
55861,0.00013891296
55863,0.061680228
55864,0.044668254
55865,0.010451894
55866,0.64968747
55868,0.28297195
55869,0.046735346
55872,0.20122835
55873,0.8590567
55874,0.40929416
55877,0.94404835
55885,0.5714565
55886,0.036868975
55890,0.8747417
55891,0.19284087
55893,0.00202526
55896,0.28041947
55902,0.10406542
55904,0.25878587
55905,0.04826253
55906,0.055488393
55908,0.05447882
55909,0.61019534
55910,0.0071319053
55911,0.0014855193
55912,0.9391874
55914,0.10704797
55916,0.9942678
55917,0.059424262
55918,0.04879266
55920,0.00071270467
55922,0.088714756
55926,0.99928904
55929,0.4780308
55930,0.006828688
55931,0.07594397
55936,0.24561502
55952,0.028141495
55953,0.009370889
55963,0.9661222
55968,0.038536407
55969,0.017714854
55970,0.021973956
55975,0.77101505
55978,0.6205944
55979,0.0600996
55986,0.99663407
55988,0.50640076
55992,0.9193686
55993,0.8838127
55996,0.7307915
55999,0.67299956
56002,0.20449857
56010,0.026153348
56011,0.05979961
56013,0.48692763
56015,0.071618356
56017,0.18577045
56022,0.055825688
56024,0.31923655
56027,0.021007309
56030,0.9996037
56035,0.007580045
56036,0.2289399
56046,0.79793864
56052,0.11206908
56054,0.046022054
56055,0.91892743
56058,0.159579
56059,0.05487411
56062,0.0021314898
56064,0.046229154
56066,0.3736935
56067,0.16747905
56072,0.46974313
56074,0.5514005
56077,0.123928264
56078,0.996327
56080,0.106458835
56082,0.08942833
56083,0.9926428
56085,0.1804333
56086,0.04060188
56087,0.032511782
56090,0.75887156
56093,0.010240867
56095,0.9724471
56096,0.09683602
56097,0.95385456
56098,0.8956351
56099,0.15967178
56104,0.20555454
56105,0.041035537
56106,0.014383404
56112,0.016216734
56113,0.48070621
56114,0.030922767
56125,0.15433563
56126,0.5582037
56129,0.023628958
56130,0.99602973
56132,0.27365145
56133,0.12604374
56134,0.8031549
56135,0.9639696
56136,6.761249e-05
56137,0.7655976
56138,0.8313056
56139,0.037396036
56142,0.3557307
56143,0.92701656
56146,0.17709069
56147,0.054427333
56152,0.105333894
56153,0.5318388
56154,0.015524972
56155,0.21363018
56163,0.00969912
56164,0.6819694
56165,0.12698235
56170,0.03883328
56171,0.92628026
56172,0.11145721
56173,0.20382191
56177,0.24471474
56179,0.123791516
56180,0.1144478
56185,0.0118523445
56188,0.00228649
56191,0.33224285
56195,0.073560156
56199,0.08700875
56200,0.28360242
56201,0.24623297
56202,0.08498284
56203,0.34051123
56205,0.08470964
56206,0.32020533
56207,0.027335988
56210,0.11533702
56211,0.029503237
56217,0.33362567
56219,0.07426587
56223,0.02674193
56225,0.9379506
56226,0.17067628
56227,0.9078874
56228,0.78286856
56229,0.00017297386
56231,0.009322464
56232,0.24662799
56235,0.37302777
56238,0.94643205
56240,0.49478206
56241,0.69085944
56242,0.39789352
56245,0.0084370095
56247,0.06076439
56248,0.0022922931
56257,0.11701712
56261,0.069455326
56267,0.104811504
56270,0.17659688
56274,0.010995791
56276,0.30057243
56283,0.0010830165
56284,0.028575977
56285,0.24700974
56288,0.015609908
56290,0.10885821
56293,0.9139034
56294,0.016174143
56295,0.09176923
56297,0.029924637
56304,0.14328639
56307,0.881106
56309,0.17328578
56311,0.08831286
56312,0.06938818
56313,0.017470324
56315,0.15641883
56316,0.7641486
56317,0.32543394
56320,0.0805843
56325,0.02778471
56331,0.08740648
56335,0.31547394
56336,0.061453953
56338,0.40694165
56341,0.26620585
56342,0.040398426
56343,0.029212644
56344,0.033994667
56345,0.36528903
56346,0.72227204
56348,0.03605088
56351,0.013031751
56357,0.25859258
56358,0.17573814
56363,0.04730016
56365,0.03849359
56369,0.10825271
56371,0.9979723
56373,0.105244495
56376,0.07268924
56378,0.15853025
56380,0.0102398805
56381,0.058050737
56382,0.011591887
56385,0.0022346643
56387,0.05442277
56388,0.6285742
56389,0.9914057
56390,0.98669994
56402,0.8571557
56403,0.9079951
56410,0.07371196
56411,0.15906726
56412,0.22100565
56413,0.30077097
56416,0.013243767
56420,0.15879093
56421,0.28089464
56424,0.09824488
56425,0.015561242
56426,0.09892983
56427,0.05758057
56428,0.11192834
56431,0.11235952
56437,0.03264248
56438,0.0028009536
56439,0.32980335
56440,0.014425816
56447,0.9880001
56448,0.04925504
56449,0.06414102
56451,0.35357288
56452,0.042379458
56454,0.18241128
56459,0.129769
56460,0.00018860855
56462,0.0752118
56463,0.14108978
56466,0.3660958
56467,0.0010306868
56468,0.5916681
56469,0.99946314
56470,0.76046914
56471,0.0070333756
56472,0.039045822
56475,0.021074252
56476,0.7629474
56479,0.23334444
56480,0.080258794
56483,0.9654376
56485,0.021562885
56486,0.006512067
56488,0.13833962
56489,0.07545863
56490,0.27589124
56491,0.92526615
56492,0.99976593
56493,0.36272454
56494,0.9472017
56495,0.33690682
56501,0.0056505688
56502,0.05546186
56504,0.022092408
56505,0.46861923
56508,0.5595664
56509,0.073411524
56510,0.041015774
56511,0.4638758
56513,0.0033907306
56515,0.0061563314
56517,0.016569152
56518,0.0027648364
56519,0.0009512075
56522,0.02802313
56523,0.38144767
56527,0.018936208
56537,0.58937407
56538,0.046133976
56543,0.87087893
56545,0.09800064
56546,0.15308872
56548,0.036514763
56551,0.0077978047
56556,0.024165526
56560,0.03007462
56561,0.037713517
56563,0.00733466
56564,0.09192732
56565,0.112170584
56566,0.14577694
56568,0.02001898
56570,0.4008946
56572,0.13034266
56582,0.17283107
56583,0.22624223
56587,0.9589919
56589,0.008456135
56590,0.25007543
56592,0.95745623
56593,0.61521256
56595,0.8457787
56596,0.3911572
56597,0.06119329
56598,0.072815396
56600,0.41661775
56601,0.40748048
56602,0.6332163
56605,0.0364421
56606,0.75654244
56608,0.62803644
56616,0.00092596473
56625,0.19187832
56626,0.65489686
56627,0.10380418
56631,0.9975726
56632,0.30561888
56633,0.072302245
56636,0.0493641
56637,0.23419453
56638,0.11556107
56643,0.15215327
56646,0.032806393
56647,0.0702175
56649,0.014996206
56653,0.18621685
56655,0.17930864
56661,0.11792594
56664,0.51511747
56669,0.13850778
56670,0.077227
56673,0.41151655
56674,0.41124755
56676,0.27291974
56677,0.08630705
56678,0.006011062
56684,0.14186428
56685,0.052618038
56686,0.59223783
56691,0.16167493
56694,0.18052964
56695,0.06840192
56696,0.02880432
56701,0.01262684
56705,0.057641357
56706,0.26410684
56708,0.9765855
56713,0.41899794
56714,0.21708247
56717,0.016988615
56720,0.49130014
56723,0.29168913
56731,0.07827249
56732,0.73451513
56733,0.08636523
56737,0.20843339
56738,0.08572574
56740,0.059938848
56743,0.27907217
56744,0.053215504
56745,0.04135068
56748,0.30057377
56749,0.24595499
56750,0.34022418
56755,0.50220287
56757,0.05502372
56759,0.069657795
56760,0.013838754
56762,0.0018248169
56763,0.0794432
56770,0.5293019
56776,0.019802673
56777,0.57972944
56780,0.047665585
56781,0.74609154
56784,0.043102756
56785,0.29651523
56786,0.11272836
56789,0.9641852
56790,0.1635874
56792,0.8109668
56799,0.10109708
56812,0.82488334
56813,0.29026186
56818,0.37143442
56819,0.11453463
56820,0.07353179
56822,0.037129335
56823,0.26350445
56826,0.021514347
56829,0.116825566
56835,0.14520897
56837,0.006960614
56839,0.0028947787
56843,0.034149744
56846,0.0068618767
56851,0.979079
56852,0.049973335
56853,0.112576924
56855,0.2317625
56857,0.19518016
56859,0.14370868
56870,0.4286417
56873,0.019089703
56874,0.23533957
56877,0.36670035
56878,0.3537179
56882,0.949151
56883,0.14451426
56885,0.587698
56888,0.02981981
56890,0.16111264
56892,0.97035617
56893,0.30543262
56894,0.030589515
56895,0.83463776
56897,0.25268698
56899,0.48468637
56900,0.07700928
56901,0.6156406
56902,0.739754
56905,0.15656337
56907,0.4810145
56911,0.038003318
56917,0.90241706
56918,0.092693225
56920,0.09777124
56922,0.14712124
56923,0.20450437
56924,0.027982013
56928,0.08700596
56929,0.3439433
56933,0.030813688
56934,0.044047598
56937,0.025992693
56941,0.029369745
56944,0.020770313
56947,0.8667949
56950,0.22533134
56952,0.01155168
56957,0.29326877
56959,0.084696285
56961,0.16173786
56962,0.3729343
56963,0.98903173
56964,0.047009982
56965,0.035964124
56966,0.04906062
56968,0.020859014
56971,0.0167961
56973,0.6913519
56974,0.22416742
56982,0.0152475415
56985,0.11262161
56986,0.34545568
56987,0.00081210653
56988,0.041916084
56989,0.020151325
56994,0.02143275
56998,0.9604904
57005,0.013681111
57006,0.2009835
57010,0.05449113
57014,0.45872188
57015,0.21644652
57023,0.2409838
57029,0.591982
57031,0.011565866
57038,0.0046307202
57040,0.074721254
57048,0.5427456
57051,0.1252537
57052,0.10225606
57054,0.088602416
57055,0.0002809067
57057,0.090963885
57059,0.22561729
57060,0.6992499
57061,0.3428143
57062,0.09770144
57064,0.3282116
57066,0.14914602
57068,0.0018702132
57069,0.01837093
57071,0.0048246593
57073,0.070714094
57078,0.006382404
57081,0.10935423
57082,0.6120713
57083,0.03181526
57087,0.6912555
57091,0.26411742
57092,0.0027325996
57095,0.6439074
57097,0.17044722
57100,0.09027838
57101,0.3135311
57107,0.08288947
57109,0.22663295
57111,0.9950563
57113,0.72181726
57114,0.05522578
57115,0.41152525
57117,0.98943883
57118,0.21236385
57122,0.04534666
57127,0.019036122
57129,0.07616947
57138,0.49171278
57139,0.0020585516
57143,0.32989225
57144,0.9452486
57148,0.22272766
57149,0.004675356
57162,0.06891635
57166,0.9953681
57168,0.014631701
57179,0.004603887
57180,0.12854487
57187,0.022460738
57191,0.092249915
57193,0.5918398
57195,0.12652962
57197,0.4080795
57199,0.02044976
57201,0.021562343
57204,0.112766616
57206,0.67416644
57208,0.012278995
57209,0.12927109
57210,0.09612742
57211,0.030217689
57213,0.12559359
57217,0.010449001
57218,0.25396997
57219,0.38834178
57220,0.040618684
57222,0.048375126
57223,0.095960096
57224,0.46549633
57229,0.0003183669
57231,0.10493948
57233,0.102212824
57234,0.00846817
57238,0.37622622
57241,0.28541744
57242,0.07830838
57243,0.9986437
57246,0.14247113
57247,0.04470523
57248,0.9899475
57255,0.11083647
57258,0.03557707
57267,0.05610155
57270,0.9845121
57273,0.072431624
57274,0.7420952
57277,0.022401296
57278,0.046146292
57280,0.0012280161
57282,0.93940663
57283,0.5879267
57284,0.004049731
57285,0.00024394096
57291,0.041025918
57293,0.68417835
57294,0.9774778
57297,0.17644967
57302,0.55597854
57304,0.054783963
57306,0.006177531
57308,0.2277378
57319,0.08495458
57321,0.051782142
57324,0.42486438
57327,0.05385572
57345,0.99998784
57347,0.024980621
57350,0.10147728
57351,0.01791299
57353,0.088588305
57359,0.009534573
57360,0.09582871
57361,0.14115284
57362,0.056534566
57364,0.34250084
57365,0.032342494
57366,0.12394396
57367,0.60242784
57372,0.014138563
57373,0.03346255
57374,0.111506864
57378,0.046159938
57380,0.37197348
57386,0.0022341437
57387,0.039009165
57388,0.36703253
57389,0.7962792
57396,0.058303863
57398,0.18977608
57401,0.4750276
57403,0.0036206876
57405,0.17289545
57406,0.34423465
57409,0.25754926
57411,0.020942912
57413,0.05061178
57416,0.0011037866
57417,0.06114901
57420,0.007298393
57429,0.023869969
57432,0.6875137
57434,0.6688069
57435,0.0111960275
57437,0.0015379523
57438,0.0060174013
57440,0.03352363
57446,0.068763435
57449,0.79818636
57450,0.16504525
57452,0.022164904
57455,0.46633098
57460,0.7352446
57464,0.024668522
57467,0.98092973
57468,0.007824535
57470,0.071124986
57472,0.090301655
57475,0.007818729
57476,0.11082063
57477,0.004661729
57479,0.17319433
57480,0.90151095
57482,0.15642276
57485,0.019899385
57486,0.020765727
57487,0.019059766
57488,0.27154183
57492,0.815793
57493,0.62086976
57494,0.37020466
57495,0.5215602
57497,0.17118987
57499,0.0076709217
57502,0.099469475
57504,0.92161804
57508,0.060302183
57509,0.9333287
57515,0.0021839007
57518,0.14835393
57521,0.1304768
57522,0.99881554
57523,0.14280055
57524,0.10171305
57526,0.23809315
57528,0.25451407
57529,0.089011915
57534,0.63926286
57536,0.25585094
57537,0.7598587
57539,0.1255708
57544,0.7739621
57545,0.124965474
57546,0.0070992177
57549,0.08868219
57553,0.28732675
57557,0.038561206
57561,0.878148
57563,0.0038263737
57568,0.218286
57571,0.018139984
57573,0.012051248
57574,0.009188639
57579,0.11157962
57581,0.019031895
57586,0.042704437
57588,0.09646804
57589,0.6065598
57593,0.03289467
57594,0.058966234
57595,0.6834364
57598,0.025400817
57600,0.17986225
57601,0.2689144
57602,0.06493591
57603,0.023840232
57607,0.09769451
57609,0.044709112
57611,0.0056955395
57612,0.0062036877
57614,0.31714806
57617,0.12864125
57618,0.03901692
57619,0.032378945
57620,0.087744854
57621,0.96966964
57633,0.41329044
57639,0.9619714
57640,0.45140374
57642,0.21942814
57643,0.070871994
57645,0.04942289
57650,0.14800066
57653,0.038974967
57656,0.16278788
57658,0.8253448
57663,0.7732794
57665,0.0037971586
57666,0.04151611
57667,0.008405009
57669,0.14780976
57670,0.0012845314
57672,0.96259177
57673,0.13007845
57675,0.108063996
57676,0.97867966
57677,0.15049623
57679,0.93033135
57680,0.9816222
57681,0.053416494
57682,0.08073086
57683,0.0022226423
57686,0.06027726
57695,0.16019468
57696,0.948148
57698,0.13617545
57700,0.7434423
57702,0.025461398
57708,0.92504513
57711,0.9671544
57712,0.12914689
57715,0.6675823
57717,0.041324377
57722,0.00997648
57724,0.1670088
57726,0.04907375
57728,0.82359886
57729,0.104416035
57731,0.03543114
57732,0.02266927
57733,0.95397747
57743,0.4419002
57745,0.08898397
57746,0.19974594
57749,0.052736312
57752,0.15424742
57753,0.009390829
57754,0.00050223613
57758,0.5186755
57759,0.16291554
57761,0.0032042149
57762,0.096663125
57764,0.01749075
57766,0.90755934
57767,0.052821487
57770,0.9615063
57772,0.12208796
57773,0.05326418
57776,0.040774282
57777,0.33845896
57783,0.6259515
57791,0.88026446
57795,0.859245
57797,0.29606417
57799,0.21006042
57800,0.008346601
57801,0.2154058
57805,0.009861802
57807,0.09336882
57810,0.8790137
57814,0.060708627
57817,0.623949
57820,0.19916596
57821,0.051127203
57822,0.3001025
57823,0.29177237
57824,0.3530406
57825,0.61841476
57832,0.02695607
57834,0.111574
57836,0.32770184
57841,0.13495062
57843,0.63888466
57846,0.79782456
57847,0.1071669
57848,0.18614437
57850,0.084817275
57853,0.2047373
57854,0.022486255
57855,0.62809736
57859,0.023118611
57861,0.09289514
57863,0.006124781
57869,0.119622536
57870,0.18948357
57871,0.011709459
57874,0.7264893
57877,0.9994186
57878,0.13262095
57880,0.09849462
57888,0.08787579
57890,0.13005221
57891,0.9923211
57892,0.008029408
57893,0.02658682
57894,0.34014064
57898,0.7553868
57899,0.0192294
57902,0.025260264
57904,0.28828117
57906,0.09967361
57919,0.14352725
57920,0.33999223
57923,0.064494036
57924,0.15040916
57925,0.11082345
57933,0.34088925
57934,0.15613972
57938,0.10283726
57940,0.22952084
57944,0.22620264
57945,0.541509
57948,0.2779642
57952,0.19190146
57963,0.024520008
57964,0.03531032
57967,0.13800848
57970,0.42597148
57971,0.2980197
57973,0.11322262
57976,0.06515611
57983,0.051887654
57988,0.2152622
57990,0.014485072
57991,0.0016265127
57996,0.41006663
58003,0.021496398
58004,0.097039096
58008,0.050967544
58009,0.07267409
58011,0.008501241
58012,0.001218336
